epoch,train_loss,validation_loss
1,4.7461506226602115,4.038017245589709
2,3.8809902428572576,3.685337830762394
3,3.636282274133307,3.4777506140411876
4,3.4217288272325384,3.237241078595646
5,3.1253771177053955,2.663604134418925
6,2.7313474507462905,2.2575289011001587
7,2.378600192372441,1.9506220231290723
8,2.0836111489864533,1.6796595366274725
9,1.8563867746901563,1.6032348939629852
10,1.647203855610297,1.2873460757927817
11,1.4940774028699444,1.1637530566238967
12,1.3685570446179736,1.0878717923750643
13,1.2720846780762864,1.0284147389599534
14,1.2079311232486185,0.9747066233978897
15,1.1503624774310857,0.9972572399944556
16,1.0931423930864756,0.9145624730430666
17,1.042338208025656,0.8807389628691752
18,1.0000598113708214,0.835354067263056
19,0.9586539058050192,0.7978247037676515
20,0.9311211988109362,0.7565758277158268
21,0.899596390462073,0.7562483275522951
22,0.8734567403541307,0.7186399844826244
23,0.8464580279702112,0.7303172213132264
24,0.830000735929602,0.6915856726834031
25,0.8147513873985404,0.7174414293687852
26,0.7975802924365877,0.7245034336066637
27,0.7829603317172028,0.6663858704879636
28,0.7688240580276505,0.6623588199498224
29,0.758241271682824,0.6457697670967852
30,0.7494606024745151,0.6481370935674573
31,0.736744002673389,0.6673840176863749
32,0.732837825950558,0.6385052062448908
33,0.7235445223953457,0.6517608214597232
34,0.7056639610334884,0.5966742502861335
35,0.6922127283148736,0.6224934615072657
36,0.69594520141408,0.6028012142318194
37,0.6831255344079362,0.5826970785856247
38,0.6629989166088387,0.5719190227692245
39,0.6631895219296784,0.5950188465782853
40,0.6536805623429522,0.6005671114706602
41,0.649246555900725,0.5828755651829672
42,0.6394489265773563,0.586101595495568
43,0.6366265641710471,0.5475649210761805
44,0.6273610787210202,0.5676796468066387
45,0.6234382278823449,0.5696546889719416
46,0.6191241596894335,0.524421253409542
47,0.6140223050659354,0.5474560854376339
48,0.6113726025403932,0.5368845242945874
49,0.603811379151919,0.5470873161417539
50,0.6005782647251326,0.557290288512824
51,0.5936858310003865,0.49967967364631716
52,0.5910616162022375,0.5166740397937962
53,0.5861447435856874,0.537638601953866
54,0.5810841893103864,0.5202716222552003
55,0.5821059677931018,0.5256347778390665
56,0.5741351098767294,0.5268944074384502
57,0.5713299112768556,0.5124615672670427
58,0.5661423088191175,0.5187247979347823
59,0.5638532672888633,0.5328215377741172
60,0.5621977008989447,0.517874796370991
61,0.5570314200496572,0.5156518474954074
62,0.5551448244184066,0.5266998180600463
63,0.5536262234850111,0.5037748427664648
64,0.5514447286756547,0.5124410683991479
65,0.5462794664924291,0.5004960186168795
66,0.5449632112937044,0.5055362926643403
67,0.5442366892704248,0.49472959193049887
68,0.5385394651781429,0.5455863646796493
69,0.5403279239040096,0.5126928787250988
70,0.5372035538041314,0.5062730551743116
71,0.5335998286908575,0.49591026833800017
72,0.5300289549358803,0.5143087516065503
73,0.5315868755286642,0.4859254296685829
74,0.5292211769436177,0.47010797677470034
75,0.5249478731611567,0.4918404700326138
76,0.5346343392234524,0.4919035383423821
77,0.5227214483579672,0.48800168394065296
78,0.5210424772528714,0.4858458261997973
79,0.5208775371817151,0.5003548330459439
80,0.514424280686812,0.5114479199296138
81,0.5153325250486491,0.5010793529084472
82,0.5136158658510535,0.4823109058083081
83,0.5095734839774589,0.4820941899155007
84,0.5108826472630712,0.47305875405913494
85,0.509429656866993,0.47392751129924277
86,0.509027593389122,0.4708234274485072
87,0.5062643210807259,0.46384385301441444
88,0.5040372110761497,0.461899995803833
89,0.51062295014082,0.4651081777009808
90,0.5012288374893257,0.48188571241058287
91,0.49791078263180955,0.45721140284030165
92,0.4959604213719136,0.45678668774542264
93,0.4959566692721264,0.47073772329776015
94,0.49522828699796445,0.4657643058749496
95,0.49430079307667046,0.467419085443997
96,0.49604027272530893,0.48866094013706585
97,0.4943151669950868,0.45256772588510985
98,0.493041693912248,0.49267364183410267
99,0.5117665454587775,0.4636503778031615
100,0.5159006726792197,0.4748416613848483
101,0.49415559364171663,0.4547263896856152
102,0.4842627617445859,0.45756081870344817
103,0.4848822839479366,0.48984613110784625
104,0.49240478366046325,0.45071057560013944
105,0.48090653723188487,0.4686655524324198
106,0.5000943539951619,0.46097256585222773
107,0.48450838914633304,0.44762525304419093
108,0.49462192648939046,0.4602268753481693
109,0.48568713488588877,0.4443598528865908
110,0.49175379707243677,0.4559730091055886
111,0.48111831316484205,0.463024230276952
112,0.5024979652927491,0.5229309846143253
113,0.5419007722469515,0.4631752044451041
114,0.5217001263926447,0.4449863414295384
115,0.5093972682952881,0.46167527823174587
116,0.4838558147182928,0.46048671422434634
117,0.5789502197856883,0.4816841593042749
118,0.48667272455974564,0.4676251860915637
119,0.4825911456384316,0.4342510133493142
120,0.48448809184307273,0.4464540906616899
121,0.6879974804330325,0.6672724373027926
122,0.5029142040908967,0.48691866436942677
123,0.4982638994495662,0.4380593773771505
124,0.47399496191021756,0.4393301764961149
125,0.47191681405706587,0.4462504455300628
126,0.4775732092197047,0.4432908303913523
127,0.4813358685115931,0.4465916953125938
128,0.5266707050938939,0.581091969472463
129,0.5752585266596671,0.44830950923630447
130,0.5185010131708411,0.4781052308981536
131,0.5269428719677834,0.5869371282761214
132,0.5474663533380622,0.5584164584269289
133,0.5250468617324849,0.5209065057703706
134,0.5215917692754032,0.48442537813890174
135,0.547324587754417,0.45254747154282743
136,0.5316840915863912,0.486516035726813
137,0.5550629115696941,0.49505471132817813
138,0.5435101097847392,0.49650117999217547
139,0.5566140898123352,0.4517425723740312
140,0.5295078519093814,0.5187429258080779
141,0.5381905630577443,0.45358607612672397
142,0.5258073974361379,0.4715362078830844
143,0.5572929944976944,0.48147451902022126
144,0.576809813242886,0.46612131009336377
145,0.588090080759994,0.4894801786199945
146,0.5353449827835878,0.4754498451948166
147,0.5372183620614683,0.4822692438715794
148,1.4604752842518038,3.608334695706602
149,3.5419180678010744,7.444729949607224
150,3.4423292030995793,3.652911950330265
151,3.3854232570333664,3.3377715349197388
152,3.3277573560307445,3.315599658450142
