epoch,train_loss,validation_loss
1,0.16374732129117275,0.23563588422829987
2,0.16058423982021655,0.23187561088898143
3,0.1591216468113534,0.22757696396991856
4,0.15770029623774773,0.2375516314975551
5,0.15702594544025178,0.23438491195928854
6,0.15573123680784348,0.2364805162441535
7,0.154609869610756,0.23500959282038641
8,0.1544111022923855,0.23791949597538495
9,0.15348785644833077,0.24074824007808185
10,0.15253673211691227,0.2375354813259156
11,0.15273062211084873,0.23870207418183811
12,0.1517493599272789,0.2462084005113508
13,0.15150042732662342,0.24082400149009267
14,0.15080587125204978,0.2478653847194109
15,0.15024104752439132,0.23431793246112886
16,0.14946539414689897,0.23880415690726922
17,0.14896865964252898,0.23941940802042602
18,0.14886396010505393,0.23754877633735783
19,0.14833293170370954,0.24321915893281093
20,0.14808241415848122,0.24290679492911355
21,0.14767974033317668,0.2407961954347423
22,0.14723094381550525,0.241971526722439
23,0.14684722060535815,0.23755809835723188
24,0.1461760251763019,0.2396206196214332
25,0.1470879466292706,0.23956804172914536
26,0.14619676508802049,0.2414664438024896
27,0.14528773193980785,0.23819673207939648
28,0.14516121437574955,0.24097496613127287
29,0.14439187539701767,0.23702616330052986
30,0.14350309814227388,0.23764454976457064
31,0.14443697512466858,0.2370055906596731
32,0.14370734154226933,0.2379794338198959
33,0.1434633396248868,0.23623706937813369
34,0.14289150349003205,0.23797615043452527
35,0.14244799970629368,0.2422969497618128
36,0.14237782763356857,0.23681590840464734
37,0.14309017482273123,0.24225798346957222
38,0.1419817624098443,0.24293022932576352
39,0.14208922942585134,0.2389516610591138
40,0.1414103938702573,0.23559790019129143
41,0.141247143025728,0.2464494543974517
42,0.1403472659911247,0.23469986265800039
43,0.14026755340238836,0.23370835966751224
44,0.1404813140789245,0.24032728715998228
45,0.14021075875201125,0.2294211981237912
46,0.13986227364933237,0.23742422363797172
47,0.13877016242514265,0.2402389872758115
48,0.1394847144313315,0.2425566205724341
49,0.13937587021513187,0.23467304276638343
50,0.1390013837750922,0.247756691252599
51,0.13873230469353656,0.24282066890450774
52,0.13877561788292642,0.24461191550630038
53,0.13822228223719496,0.24251342699175976
54,0.1385684721805948,0.24270654408658138
55,0.1374036842204155,0.24513943933072638
56,0.13752432018518448,0.24630015893060653
57,0.13726475343425223,0.24852706809512903
58,0.13716545563111915,0.245209451581611
59,0.13703918969060513,0.2421080587340183
60,0.13646852680026217,0.243981769338983
61,0.13654755296859336,0.24152995548287376
62,0.13621656404847796,0.24625527809877865
63,0.1359734294103815,0.2466001092899041
64,0.13549816655985852,0.24656541376817423
65,0.13522634271611558,0.24940574364584
66,0.1353884351538851,0.2485601581999513
67,0.13528245072415535,0.24917621373153123
68,0.13504882909833116,0.2495104401815133
69,0.13520932673139774,0.2484759993729044
70,0.1346367067479073,0.24791158393758242
71,0.134055051714816,0.25090432215909486
72,0.1337415799657081,0.2504306601696327
73,0.13397378789934705,0.25182188876339645
74,0.13429908441736343,0.25092547936517684
75,0.13344219407819688,0.24985098789949886
76,0.13374309592107508,0.24573269852849303
77,0.13362497823669556,0.24875631439881246
78,0.13314359977524332,0.24223800076812993
79,0.1328076477856078,0.24397342249018247
80,0.13246738298776303,0.24247650924276132
81,0.13237050305655662,0.24639766406817515
82,0.1329043855216909,0.2366559620274872
83,0.1316860243995139,0.24475347067488998
84,0.1318238669728979,0.25753367020458473
85,0.1321316047710307,0.24610769699831478
86,0.1314734010144751,0.2460441716381761
87,0.13144085272512537,0.247242839365709
88,0.13095236022738702,0.2515373066311977
89,0.13119650888950266,0.2453414121123611
90,0.13073503879156517,0.24838059212340682
91,0.13070910481062342,0.24177738584455896
92,0.13047842321560738,0.2521296363384997
93,0.1299522303837411,0.2532706612446269
94,0.1303634081590683,0.2529192901537067
95,0.13033332534609957,0.2502792089200411
96,0.13012044233210543,0.24342888349392375
97,0.12970395871299378,0.24865850439814272
98,0.12902401598527077,0.24954969277147387
99,0.1292575789417358,0.24541219775793982
100,0.1291132280167113,0.2519993440049594
101,0.12901684803531524,0.25277858483986776
102,0.1291272686041416,0.2508460825583974
103,0.12895621909423077,0.24558711027512786
104,0.1281785320094291,0.25916845217102863
105,0.12851677424413094,0.25437174884022257
106,0.12834767577178935,0.25713771386224715
107,0.12769528670196836,0.2504331762673425
108,0.12797352771492715,0.24166834916247695
109,0.12721046287011592,0.2462685332923639
110,0.12771647651778892,0.24196003426293858
111,0.12688462615330168,0.2530607021734363
112,0.12717904802015487,0.2490584493660536
113,0.12771262490051857,0.2394682159189318
114,0.12724233420288308,0.243076211849197
115,0.12667187100395244,0.245204504640376
116,0.1269062048260202,0.25024147869133556
117,0.12648461800306401,0.2502608753618647
118,0.12671934738755225,0.2547018549969939
119,0.12619021254334045,0.25202648463796395
120,0.12546418277507132,0.25368789522374263
121,0.12624336579378614,0.25705694004160456
122,0.12609422094327338,0.2532094868480182
123,0.12588773677323728,0.26241139090452037
124,0.12506829923454751,0.25555705413466595
125,0.12530963880584595,0.2538231266815154
126,0.1254838026584463,0.25616354092222743
127,0.12508797835796437,0.257604321983994
128,0.12538170491127257,0.25762265334363843
129,0.12454723367031584,0.250890249600176
130,0.12440952235396872,0.25811855104125914
131,0.12501770368915924,0.25342482255130516
132,0.1237390231737431,0.2625006398216623
133,0.12472766590245227,0.24707166801710598
134,0.12455110362869629,0.2536294059675248
135,0.12336345216695299,0.2504363612073367
136,0.12414237745898835,0.24658698869533227
137,0.1235856554134095,0.24826387254918209
138,0.1232673132197654,0.24897531285637714
139,0.12384339182617816,0.2564877699144551
140,0.12309073913604655,0.2612812543501619
141,0.12307940778580118,0.2567401770196977
142,0.12245927660706195,0.25555100401893993
143,0.12291546771500973,0.25764138972172973
144,0.12310325650775686,0.24735655940946985
145,0.12284358535358246,0.25092852579765634
146,0.12261177458344621,0.2506148795612523
147,0.12288286858733664,0.2516782669747462
148,0.12257291040521986,0.2610662120287536
149,0.12196439805817097,0.25942761829641997
150,0.12216691921683068,0.2622693102867877
151,0.12160145164804256,0.26177304860998374
152,0.12128806700731845,0.25904984112645757
153,0.12155934939993189,0.25505111916143386
154,0.12152199551780173,0.2536878590701056
155,0.12126323571230503,0.26470028157116937
156,0.12132618346429885,0.2545826576772283
157,0.12132666450231633,0.2596763374864078
158,0.12105076539706676,0.25642256096738286
159,0.12058971395834964,0.2598564175308728
160,0.1206447534897226,0.26251335906200723
161,0.12056286775685371,0.2577173460702427
