epoch,train_loss,validation_loss
1,5.295542444363337,2.716749052206675
2,2.3722967953094773,1.164600680892666
3,1.4306347413701843,0.788815388455987
4,1.0800086601016001,0.6416771579533815
5,0.9023008108622973,0.565678495913744
6,0.7850155727143862,0.5072353112821778
7,0.6955923887325075,0.4655291708186269
8,0.6317147183482799,0.4363272665068507
9,0.5847997404887002,0.41127908260871965
10,0.5464189290113153,0.3935899430265029
11,0.5165962428459456,0.3777785285686453
12,0.49133530480935866,0.36525099662443
13,0.47024490437262434,0.35599828821917373
14,0.45146321790628086,0.34502827655524015
15,0.4347616878914091,0.3373788540872435
16,0.4216687470795498,0.33000576263293624
17,0.40899202751855246,0.3241559693900247
18,0.3978134625577475,0.31855879615371424
19,0.3870154348213392,0.31405510132511455
20,0.3773614276245902,0.3072227560915053
21,0.36826579633681794,0.30384478454167646
22,0.3604539969938534,0.2993310992605984
23,0.352797907727981,0.29800820055728156
24,0.34643083685789766,0.2930043799181779
25,0.3396450543274576,0.29016086847210926
26,0.3337400433417102,0.28720626095309854
27,0.3276652187834896,0.2854216933871309
28,0.322786006577444,0.2834101269642512
29,0.31800708965132457,0.2794111294982334
30,0.3128000186284921,0.2775820295015971
31,0.3078456578904786,0.27417326082165044
32,0.3042067570236281,0.273269550409168
33,0.30078683474954315,0.27174388337880373
34,0.29650742497108623,0.27027401126300293
35,0.29265772532142387,0.26830118320261437
36,0.2891909867041166,0.2662086393684149
37,0.2864958462034414,0.2645250813414653
38,0.28226086142421253,0.2643437987814347
39,0.28032845063122425,0.2611661880897979
40,0.2767363432215096,0.26014889528354007
41,0.273796755724734,0.257745332395037
42,0.27180157876063105,0.25911636945481104
43,0.2687700789860363,0.2551084812730551
44,0.26654152299941636,0.2531789254086713
45,0.2641219172893906,0.2549996858773132
46,0.26102145556587325,0.25432074240719277
47,0.2594774477133409,0.2537637413479388
48,0.2568557331986292,0.25248803446690243
49,0.25481952872021435,0.2506251581944525
50,0.253375585008216,0.25338213983923197
51,0.2511100428272165,0.24773186522846422
52,0.24977673370396172,0.24794544853890935
53,0.24791583580157753,0.24900970980525017
54,0.24527909619801744,0.24695264377320805
55,0.2433516703173014,0.24788019185264906
56,0.24213841172371245,0.24670847784727812
57,0.24058859362815166,0.24467648410548767
58,0.23926727723768826,0.2420486512904366
59,0.23762714038117813,0.2418491612188518
60,0.23643819144920664,0.2449078088005384
61,0.23453176987429272,0.24265786012013754
62,0.23292857715015644,0.24235356769834956
63,0.2316276082650573,0.24083196635668477
64,0.2305076542500714,0.24247260686631003
65,0.22943338521923845,0.2391727495317658
66,0.22789906326262974,0.23986446717754006
67,0.22618247104836414,0.2404963169246912
68,0.225938657563336,0.24123280231530467
69,0.2242387586823981,0.23968736734241247
70,0.22265022349857672,0.23964482452720404
71,0.22255246669900916,0.23735463386401534
72,0.22105800754646487,0.23783105611801147
73,0.22057526474957215,0.23683083926637968
74,0.21870493985641953,0.23684742658709487
75,0.2177208516449341,0.2343509738954405
76,0.21660553088288184,0.2362708680642148
77,0.21606126623240796,0.23582121186579266
78,0.21485648325396164,0.2345477414006988
79,0.21383886142093209,0.23236261261627078
80,0.21406801851499063,0.23454547580331564
81,0.21200693377541915,0.23543487954884768
82,0.2111600386596339,0.2344715011616548
83,0.21060563936446453,0.23270034634818634
84,0.20917309010061103,0.2341378441390892
85,0.20854348244702542,0.2347139537644883
86,0.2079165451057225,0.2340754528219501
87,0.20697378279472398,0.23286341580872735
88,0.2060687518369845,0.23213262064382434
89,0.20532347842627513,0.2319467800358931
90,0.2048725525927963,0.23238334339112043
91,0.20377071461916293,0.2314381510950625
92,0.202496135307423,0.23233152367174625
93,0.20333675655041075,0.23010265113164982
94,0.20185054651132617,0.2285080386015276
95,0.20077633817399146,0.2304102803270022
96,0.2002250402359259,0.23016973165795207
97,0.20043094292867814,0.22831055227046212
98,0.19920450273563478,0.23099812058111033
99,0.19812784788573062,0.22913339299460253
100,0.1978748163286501,0.22864403948187828
101,0.1969770879682572,0.23048106053223213
102,0.19561772383194975,0.22924614946047464
