epoch,train_loss,validation_loss
1,3.6631761421360878,3.5652208543214643
2,3.1345842922968794,3.1297339025090953
3,2.7625155128837893,2.5495182432112147
4,2.4486625718768003,2.0751698564310543
5,2.179395856237311,1.9627422866274098
6,1.9345409808400822,1.4356072056488913
7,1.711884424625945,1.374649465084076
8,1.5179611237810227,1.085814119851003
9,1.3493096212251998,0.8403003015479104
10,1.208818594383639,0.9719175149182804
11,1.0926669866287684,0.9152019072751529
12,0.9973468737042731,0.6855401259953858
13,0.9183449736987309,0.6365263181143119
14,0.8522230101312189,0.5860797496604138
15,0.7975383930806126,0.5850693617687851
16,0.7522054941533232,0.5595079208495187
17,0.7110272293741052,0.5319137780881319
18,0.6771296960858916,0.5159188443031467
19,0.6449064623099805,0.5105329957164702
20,0.6196961592544209,0.5245129974161993
21,0.5952284992623279,0.489094683625659
22,0.5761044853018403,0.4927414738741077
23,0.5573271988688261,0.4857573895180812
24,0.5413387506948213,0.4812906333168999
25,0.5257094514105335,0.4851621804667301
26,0.5112939253921993,0.45270989737549766
27,0.4998022832968774,0.443961070209253
28,0.4876318589388442,0.4528172145612904
29,0.4766090210157015,0.44685071022784123
30,0.4670806456254854,0.43949302713401983
31,0.45907385729206035,0.43646420294144117
32,0.45006817847049263,0.4365304608325489
33,0.44180791467491215,0.4363741212692417
34,0.4338350059114097,0.43612326364048193
35,0.42595150660384784,0.41896585753706633
36,0.4186867777313289,0.41757802420952284
37,0.4132128294565209,0.41681812630325066
38,0.4062342852921113,0.4199407164190636
39,0.400852969818085,0.41475423217796886
40,0.3949430975866116,0.4245340816798757
41,0.3900204786664588,0.40525554706815814
42,0.38352159478447656,0.4254453008780714
43,0.3772023641848917,0.41351635216689503
44,0.37109737504612317,0.4051957557924458
45,0.36422480173393235,0.4323296341739717
46,0.35524940166236485,0.4274261945583781
47,0.346550183524289,0.41631312668323517
48,0.3385480033040803,0.4039141621257438
49,0.3321691937508341,0.42339856165354367
50,0.32448673374305065,0.4117421757002346
51,0.3192539120734872,0.39731914513423794
52,0.31513836830224345,0.401787669199412
53,0.31001529102282593,0.4153374330919297
54,0.3063914135381989,0.38441829236804465
55,0.30201996817208243,0.3811692734722231
56,0.2994799175108714,0.38397830333866056
57,0.29447901333991366,0.3786334385637377
58,0.2920997504924619,0.37161652719388244
59,0.2888778182215217,0.38413142693824454
60,0.28619090461390717,0.37393675475824073
61,0.28292162730565285,0.38038377854667726
62,0.2806484422490914,0.3691404842939533
63,0.2773362870542746,0.3786551263488707
64,0.27510235071119243,0.3832087785494132
65,0.27283244468192974,0.36702245473861694
66,0.2706892124946223,0.3697264336171697
67,0.26835163232198983,0.381898327440512
68,0.26611003815245676,0.38846206787179727
69,0.2651265862911751,0.37323081078099424
70,0.26345837380870957,0.37825352124503403
71,0.2614641911635691,0.3621020026382853
72,0.25945772926852767,0.3688451261793981
73,0.25788449433023786,0.3633515544113566
74,0.25660356123150024,0.37772364474710873
75,0.254430573473017,0.35448255609782015
76,0.25302833717229756,0.3455781871910955
77,0.25316428489211246,0.3557201804684811
78,0.25070605485308245,0.35991044806652384
79,0.24926137706820103,0.37124747502022104
80,0.24855449483838193,0.3658950504709463
81,0.24686510325360247,0.3645858632736519
82,0.24439973688150812,0.3554339769189475
83,0.24455468616513318,0.3558825990948521
84,0.24327826216407356,0.35328333971441767
85,0.24169377344670306,0.35808388107135647
86,0.2413053400893292,0.3568080197103688
87,0.24052047049016329,0.3515922235416584
88,0.23847786650597166,0.3402991371809459
89,0.23729394321146777,0.3508818972794736
90,0.23650740606840268,0.3627183364063013
91,0.2353016915268424,0.3440175190812252
92,0.23398224091114,0.34464910150062844
93,0.23327202151429074,0.34226148160266096
94,0.2328250887183508,0.3507966147583039
95,0.23116073265955261,0.3536805539834695
96,0.22998538419572798,0.352912825883412
97,0.23016626643012997,0.354252960593974
98,0.22858845732365804,0.34107315271604255
99,0.2282600950520588,0.344280444818442
100,0.2275679583088288,0.3599131998957181
101,0.22580925041285932,0.343803377913647
102,0.22583881707322523,0.3542168900126316
103,0.22517767463501615,0.3447625470943138
104,0.22400228091639646,0.339103884872843
105,0.22416651586019465,0.340486964974247
106,0.22327514922140013,0.3506963475317251
107,0.22186873401131238,0.35248606542094807
108,0.2207317483664567,0.3578674131241001
109,0.2205161812221021,0.34229688309743755
110,0.21944756563319717,0.3432844729452837
111,0.2197024002986277,0.337028082276954
112,0.21886108960586168,0.3457883870015379
113,0.21829506302799787,0.3336126356095564
114,0.21742613931790972,0.342775788097108
115,0.21599524465033165,0.3487373718717059
116,0.21564976322852533,0.33571976545404214
117,0.21560432158615322,0.3356756407950745
118,0.21464497811824523,0.3418052900032919
119,0.21453641564536044,0.34407968330578725
120,0.21307947982819336,0.3411126710840913
121,0.2134969219344867,0.3331968424017312
122,0.21182840675052578,0.3453743632455341
123,0.21193295540819712,0.3323593000408079
124,0.21133941434024503,0.3382222329983946
125,0.21036632872535108,0.3415658848940349
126,0.20953200088053878,0.35422708411685755
127,0.20946353839328374,0.3301732491274349
128,0.20890937710917273,0.3415086494117487
129,0.2077665272115653,0.33047675097086393
130,0.20795970269917938,0.34859890722837605
131,0.20745999785041708,0.33997249981907546
132,0.20689212294575024,0.336751501091191
133,0.2068090230919594,0.3464535833870778
134,0.20637770899695523,0.3278774718036417
135,0.20608081674916043,0.337441582660206
136,0.20562996296310526,0.3410928439898569
137,0.20504307020731255,0.34086622676399886
138,0.2041921106661349,0.3405909646974235
139,0.20333607113638588,0.3377073126249626
140,0.20344579777430277,0.3251137926441724
141,0.2025864759881451,0.3378348834201938
142,0.20221727966758213,0.33517361285745123
143,0.20167239089092795,0.33059012352443135
144,0.201396746895656,0.34081114242311383
145,0.2008563000354404,0.3340224518639142
146,0.20047356887675238,0.3424525444136291
147,0.1996218218895396,0.33513148312197355
148,0.19901424748763977,0.3361090322742697
149,0.19908676830457078,0.33476515102093335
150,0.19850189802699564,0.347077487067121
151,0.1982322449916009,0.34006223986383344
152,0.1972291774527971,0.3349435643338766
153,0.19801757552407004,0.3488545696266362
154,0.1967595792503488,0.32664908297726364
155,0.19689244576916887,0.336296551784531
156,0.19637311624863182,0.33177643464725526
157,0.1954231459261499,0.3326532917677379
158,0.19591202629419008,0.3303774668545019
159,0.19558840933360205,0.33128740443069427
160,0.1943654689866947,0.3259387326533677
161,0.19409613799595177,0.33258320476676595
162,0.19383243146897874,0.31660141514950113
163,0.1928988572438474,0.32388747055999567
164,0.19346077352699215,0.3239049634239713
165,0.1926631377911467,0.33658259679548075
166,0.19210324960959638,0.3359851330274441
167,0.1922012572088151,0.3330852491933791
168,0.1917715551800254,0.3329561592125502
169,0.19087312925000524,0.327809390963101
170,0.19047416574922224,0.326927546472823
171,0.18988967667989448,0.3222416671084576
172,0.19073400167594753,0.32989241817935566
173,0.18985282174502568,0.3289290018013266
174,0.18901960116990274,0.337584310623466
175,0.18899708497977913,0.3199837893003323
176,0.18843824598331785,0.3250159721394054
177,0.1878082666695748,0.33264521216271353
178,0.18672168796712701,0.33738761627283254
179,0.18705535361870146,0.3189897503032059
180,0.18674691582204928,0.32595257387786614
181,0.18533166067922846,0.3253419071924491
182,0.18435838204231625,0.3233687491690526
183,0.18480022599719795,0.3265957580726655
184,0.1844822569704963,0.32456287448523474
185,0.1841610392386263,0.32941835972129324
186,0.18357061509665173,0.32250417170465967
187,0.18344413854544056,0.32018066588483873
188,0.18276893717668022,0.33260603163574565
189,0.18225150881433588,0.3290439938179782
190,0.18219386860255712,0.3173861424209642
191,0.18179293266688543,0.32336354133535605
192,0.1810169994327029,0.32970515113384996
193,0.1806561873938266,0.3270746559881773
194,0.18044654209064379,0.32422441525048895
195,0.1805253100855154,0.32359160983660185
196,0.17993511212300548,0.31603735038002984
197,0.17926461516582184,0.33267975659644017
198,0.1803393844538713,0.31776749953383304
199,0.1793216327815681,0.3174243474104365
200,0.179689269757044,0.31762186987478225
201,0.1785589027322876,0.316867149389181
202,0.17833122021930162,0.320334644957644
203,0.17792308771585058,0.3243584432562844
204,0.17772491110870753,0.3244378053751148
205,0.17762149144239708,0.3349338513417322
206,0.17700648424363288,0.3304184576282736
207,0.17705196836849096,0.31050823531189903
208,0.17676658520423838,0.31987234656928015
209,0.1766528876273879,0.3222219537271828
210,0.17599371358374208,0.3236189000919217
211,0.17550639622307226,0.3103094646920923
212,0.17578054594376122,0.31457210649720957
213,0.17492750246101404,0.32873825863248013
214,0.17568769770621245,0.32473090315451386
215,0.1751824892884077,0.32608780411423227
216,0.17472383584709048,0.33063763893041453
217,0.17478705746521406,0.33368076799345797
218,0.1737514552492924,0.3138622661105922
219,0.17361334193080474,0.3268308775102506
220,0.1738347288607039,0.32008837652010996
221,0.1732561944119522,0.3164974633054655
222,0.17277982574247658,0.3281022664464888
223,0.1724865539727957,0.31318095253139244
224,0.17242111695682272,0.3239322806723782
225,0.1721083162072849,0.3138899042225275
226,0.17229613113604944,0.3157115352691197
227,0.171596772842755,0.3102229892230425
228,0.17152643907838847,0.32418589550452154
229,0.17130838652745867,0.32214475972730605
230,0.17084471208789637,0.3169507874084301
231,0.17054147498552188,0.32194384541667875
232,0.17097136115233943,0.32694659809597204
233,0.1704187849280572,0.3145743410606853
234,0.17006821706733544,0.32243831235854353
