epoch,train_loss,validation_loss
1,5.159352134438448,4.4067685438527
2,4.2950478626960935,4.110496275954777
3,4.07903123766877,4.027551463908619
4,3.9542952495397525,3.939856239491039
5,3.8690940349046574,3.900345121820768
6,3.8066484413590542,3.8476848287714853
7,3.757621976941131,3.812167156073782
8,3.7185042842598848,3.765050806932979
9,3.6841497030923533,3.7280268337991505
10,3.656515500268271,3.772649967008167
11,3.6319036293029785,3.7138905856344433
12,3.609840371331503,3.747674230072233
13,3.5896831718710964,3.7082420935233436
14,3.571950916467711,3.677812569671207
15,3.5560322482086892,3.668069084485372
16,3.5404103798090025,3.663759036196603
17,3.526409415976946,3.710058237115542
18,3.5133128297051717,3.7018439488278494
19,3.49973047034685,3.6693949898084006
20,3.483034817673439,3.674431785941124
21,3.457789878845215,3.6232969893349543
22,3.4363487602943596,3.608410105109215
23,3.417365119180014,3.5919171306822033
24,3.402954156565112,3.609420289595922
25,3.3896246022956316,3.579439000950919
26,3.376900450906088,3.5887743251191244
27,3.3655153988682946,3.5535180883275137
28,3.3557231852065685,3.554936874243948
29,3.3464426280176918,3.5536805540323257
30,3.336328955805579,3.5313502848148346
31,3.329079627547153,3.5576109720600977
32,3.3194287814650423,3.5429879592524633
33,3.312491592806439,3.5127204921510486
34,3.305509076672931,3.5235270824697285
35,3.2987766037430872,3.5168738630082874
36,3.2915994992367055,3.5054494589567184
37,3.285519423152125,3.503535729315546
38,3.27951446621917,3.5228379285997815
39,3.273221992448319,3.5131131923860974
40,3.2676220811799515,3.5051266021198697
41,3.2618234432575313,3.4942145198583603
42,3.256536562276441,3.490584401620759
43,3.251302514630695,3.4993409083949194
44,3.2453089742882306,3.487332531147533
45,3.240826087108878,3.503627394636472
46,3.2369360646536185,3.505343955424097
47,3.2320415672036105,3.4948738366365433
48,3.2274721901915795,3.4981092082129583
49,3.2233270820351536,3.4695420579777823
50,3.2188288635431332,3.47381120092339
51,3.2148123867567198,3.478521512614356
52,3.2106788914702658,3.4764082630475364
53,3.205659932424856,3.4983270002735987
54,3.201840438399204,3.469532003005346
55,3.19695433749709,3.4773024088806577
56,3.1927738140904625,3.467658375700315
57,3.188839097577472,3.4529961480034723
58,3.1843210856859074,3.473874400059382
59,3.180166883246843,3.4486027740769916
60,3.176205307716547,3.4689781069755554
61,3.172397207215775,3.461626961827278
62,3.168371520818666,3.450681163205041
63,3.1645566321528236,3.447651338246134
64,3.1612550475985506,3.4517121099763446
65,3.1571431563621344,3.44191808005174
66,3.1530142469184343,3.4233567814032235
67,3.149043672472932,3.4371592154105506
68,3.14477162782536,3.4317936400572457
69,3.141344895917316,3.4109888275464377
70,3.1364086776555973,3.4167943282259836
71,3.1324803183799568,3.409718912508753
72,3.128107843842617,3.4495704455508127
73,3.1236067084378973,3.4312248395548925
74,3.1195305252075194,3.390901800658968
75,3.115719795227051,3.3960839162270227
76,3.1108217778316765,3.4067461258835263
77,3.1062704343573992,3.4024308688110776
78,3.1007561805636383,3.367702898052004
79,3.095924378328545,3.3434713217947216
80,3.089867779487787,3.3528702474302716
81,3.0866218717708143,3.352541572517819
82,3.081010183955348,3.340839977065722
83,3.074846903557001,3.3465410007370844
84,3.0698215069881707,3.3278928647438684
85,3.0641554366710575,3.3173056509759693
86,3.058341547056686,3.321809967358907
87,3.053051529152449,3.3001412914858923
88,3.0459538027297617,3.288562145498064
89,3.040944912267286,3.262529599997732
90,3.032206304461457,3.270561522907681
91,3.0261866817917933,3.2682723767227597
92,3.01847908042198,3.207171753048897
93,3.0124221568883853,3.2269575794537864
